dmr_make,dmr_model,dvsa_make,dvsa_model
CITROËN,C4,CITROEN,C4 GRAND STOURER FEEL+ BHDI SS
CITROËN,C4,CITROEN,C4 GRAND STOURER FEEL+ PTCH SS
CITROËN,C4,CITROEN,C4 GRAND STOURER LIVE BHDI SS
CITROËN,C4,CITROEN,C4 GRAND STOURER LIVE PTECH SS
CITROËN,C4,CITROEN,C4 GRAND STOURER SENSE BHDI SS
CITROËN,C4,CITROEN,C4 GRAND STOURER SENSE PTCH SS
CITROËN,C4,CITROEN,C4 GRAND STOURER SHINE BHDI SS
CITROËN,C4,CITROEN,C4 GRAND STOURER SHINE PTCH SS
CITROËN,C4,CITROEN,C4 GRAND STOURER TCH + BHDI SS
CITROËN,C4,CITROEN,C4 GRAND STOURER TCH + PTCH SS
CITROËN,C4,CITROEN,C4 GRD PICASSO EXCL + BLUEHDI
CITROËN,C4,CITROEN,C4 GRD PICASSO EXCL BLUE HDI A
CITROËN,C4,CITROEN,C4 GRD PICASSO EXCL BLUEHDI A
CITROËN,C4,CITROEN,C4 GRD PICASSO EXCL BLUEHDIA
CITROËN,C4,CITROEN,C4 MAX PURETECH S/S
CITROËN,C4,CITROEN,C4 MAX PURETECH S/S AUTO
CITROËN,C4,CITROEN,C4 PICASSO
CITROËN,C4,CITROEN,C4 PICASSO EXCLUSIVE
CITROËN,C4,CITROEN,C4 PICASSO EXCLUSIVE HDI
CITROËN,C4,CITROEN,C4 PICASSO HDI
CITROËN,C4,CITROEN,C4 PICASSO HDI SPORTIF
CITROËN,C4,CITROEN,C4 PICASSO VTR+
CITROËN,C4,CITROEN,C4 SENSE + BLUEHDI S/S
CITROËN,C4,CITROEN,C4 SENSE + BLUEHDI S/S AUTO
CITROËN,C4,CITROEN,C4 SENSE + PURETECH S/S
CITROËN,C4,CITROEN,C4 SENSE + PURETECH S/S AUTO
CITROËN,C4,CITROEN,C4 SENSE BLUEHDI S/S
CITROËN,C4,CITROEN,C4 SENSE PURETECH S/S
CITROËN,C4,CITROEN,C4 SHINE + BLUEHDI S/S AUTO
CITROËN,C4,CITROEN,C4 SHINE + PURETECH S/S AUTO
CITROËN,C4,CITROEN,C4 SHINE BLUEHDI S/S
CITROËN,C4,CITROEN,C4 SHINE BLUEHDI S/S AUTO
CITROËN,C4,CITROEN,C4 SHINE PURETECH S/S
CITROËN,C4,CITROEN,C4 SHINE PURETECH S/S AUTO
CITROËN,C4,CITROEN,C4 SPACE TOURER
CITROËN,C4,CITROEN,C4 SPACETOURER
CITROËN,C4,CITROEN,C4 SPACETOURER GRAND PURETECH LIVE
CITROËN,C4,CITROEN,C4 STOURER FEEL BLUEHDI S/S A
CITROËN,C4,CITROEN,C4 STOURER FLAIR PURETECH S/S
CITROËN,C4,CITROEN,C4 SX
CITROËN,C4,CITROEN,C4 VTR+
CITROËN,C4,CITROEN,C4 X MAX PURETECH S/S AUTO
CITROËN,C4,CITROEN,C4 X PLUS PURETECH S/S AUTO
CITROËN,C4,CITROEN,C4 X SHINE PURETECH S/S AUTO
CITROËN,C4,CITROEN,C4 YOU PURETECH S/S
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 140
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 150
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 160
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 160 CDI
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 170
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 1.6 AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE ED EXECUTIVE
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE ED EXECUTIVE A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE ED EXECUTIVE D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE ED EXECUTVE D A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE ED PREMIUM +
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE ED PREMIUM + A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE ED PREMIUM + D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE ED PREMIUM A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE ED PREMIUM D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE ED PREMIUM D A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE ED PREMIUM+ D A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE EDITION PREMIUM
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE EXECUTIVE D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE PREMIUM + D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE PREMIUM D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE PREMIUM MHEV A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LINE PREMIUM+ MHEV A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LN PREM + NGT ED D A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LN PREM + NIGHT ED A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AMG LNE EXECUTIVE MHEV A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 BLUE EFFICENCY SPORT AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 CDI
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 D AMG LINE
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 NIGHT EDITION
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SE D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SE EXECUTIVE D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SPORT
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SPORT D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SPORT EXECUTIVE D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SPORT EXECUTIVE ED D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SPORT EXECUTIVE ED D A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SPORT EXECUTIVE EDITION
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SPORT EXECUTIVE MHEV A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SPORT EXECUTVE EDITION A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SPORT MHEV AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SPORT PREMIUM + D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180 SPORT PREMIUM D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 180D SPORT PREMIUM
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE ED EXECUTIVE
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE ED EXECUTIVE A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE ED EXECUTVE D A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE ED PREMIUM +
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE ED PREMIUM + A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE ED PREMIUM A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE ED PREMIUM D A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE ED PREMIUM+ D A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE EDITION PREMIUM
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE EXECUTIVE D A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE PREMIUM + D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE PREMIUM D 4M A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE PREMIUM D AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE PREMIUM MHEV A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE PREMIUM+
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE PREMIUM+ D 4M A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LINE PREMIUM+ MHEV A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LN PREM + NGT ED D A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LN PREM + NIGHT ED A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 AMG LNE EXECUTIVE MHEV A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 CDI
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 D
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 D AMG LINE PREMIUM
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 EXCLSVE LAUNCH ED MHEV A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 EXCLUSIVE EDITION
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 EXCLUSIVE EDITION AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 EXCLUSIVE EDITION D AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 SPORT EXECUTIVE D AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 SPORT EXECUTIVE ED D A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 SPORT EXECUTIVE EDITION
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 SPORT EXECUTIVE MHEV A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 200 SPORT EXECUTVE EDITION A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 220
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 220 AMG LINE PREMIUM D 4M A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 220 AMG LINE PREMIUM+ D 4M A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 220 EXCLUSIVE EDITION + D A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 AMG LINE E AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 AMG LINE ED EXECUTIVE A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 AMG LINE ED EXECUTVE E A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 AMG LINE ED PREMIUM + A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 AMG LINE ED PREMIUM A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 AMG LINE ED PREMIUM E A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 AMG LINE ED PREMIUM+ E A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 AMG LINE EDITION E AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 AMG LINE EXECUTIVE E A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 AMG LINE PREMIUM + E A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 AMG LINE PREMIUM E AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 AMG LN PREM + NGT ED E A
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 EXCLUSIVE EDITION + AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 SPORT E AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 250 SPORT EDITION E AUTO
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 35
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 35 4MATIC EXECUTIVE
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 35 AMG
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 45
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A 45 4 NATIC AMG
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A CLASS
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A CLASS 180 AMG LINE
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A CLASS A160
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A CLASS A180
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A-180
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A-CLASS
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,A-CLASS A180 D AMG LINE
MERCEDES-BENZ,A-Klasse,MERCEDES-BENZ,"A-CLASS, PREMIUM PLUS"
SKODA,FABIA COMBI,SKODA,FABIA
SKODA,FABIA COMBI,SKODA,FABIA 1 HTP
SKODA,FABIA COMBI,SKODA,FABIA 2
SKODA,FABIA COMBI,SKODA,FABIA 2 HTP
SKODA,FABIA COMBI,SKODA,FABIA 2 TDI
SKODA,FABIA COMBI,SKODA,FABIA BLACK EDITION TSI
SKODA,FABIA COMBI,SKODA,FABIA BLACK EDITION TSI S-A
SKODA,FABIA COMBI,SKODA,FABIA CLASSIC
SKODA,FABIA COMBI,SKODA,FABIA COLOUR EDITION MPI
SKODA,FABIA COMBI,SKODA,FABIA COLOUR EDITION TSI
SKODA,FABIA COMBI,SKODA,FABIA COLOUR EDITION TSI S-A
SKODA,FABIA COMBI,SKODA,FABIA COMFORT 16
SKODA,FABIA COMBI,SKODA,FABIA DESIGN EDITION MPI
SKODA,FABIA COMBI,SKODA,FABIA EST
SKODA,FABIA COMBI,SKODA,FABIA GREENLINE TDI
SKODA,FABIA COMBI,SKODA,FABIA GREENLINE TDI CR
SKODA,FABIA COMBI,SKODA,FABIA HTP
SKODA,FABIA COMBI,SKODA,FABIA MONTE CARLO ED TSI S-A
SKODA,FABIA COMBI,SKODA,FABIA MONTE CARLO TSI
SKODA,FABIA COMBI,SKODA,FABIA MONTE CARLO TSI S-A
SKODA,FABIA COMBI,SKODA,FABIA MONTE-CARLO
SKODA,FABIA COMBI,SKODA,FABIA S MPI
SKODA,FABIA COMBI,SKODA,FABIA SCOUT
SKODA,FABIA COMBI,SKODA,FABIA SCOUT TDI
SKODA,FABIA COMBI,SKODA,FABIA SE
SKODA,FABIA COMBI,SKODA,FABIA SE COMFORT MPI
SKODA,FABIA COMBI,SKODA,FABIA SE COMFORT TSI
SKODA,FABIA COMBI,SKODA,FABIA SE COMFORT TSI S-A
SKODA,FABIA COMBI,SKODA,FABIA SE DRIVE MPI
SKODA,FABIA COMBI,SKODA,FABIA SE DRIVE TSI
SKODA,FABIA COMBI,SKODA,FABIA SE DRIVE TSI S-A
SKODA,FABIA COMBI,SKODA,FABIA SE EDITION TSI S-A
SKODA,FABIA COMBI,SKODA,FABIA SE L EDITION TSI S-A
SKODA,FABIA COMBI,SKODA,FABIA SE L TSI
SKODA,FABIA COMBI,SKODA,FABIA SE L TSI S-A
SKODA,FABIA COMBI,SKODA,FABIA SE MPI
SKODA,FABIA COMBI,SKODA,FABIA TDI
SKODA,FABIA COMBI,SKODA,FABIA TSI
SKODA,FABIA COMBI,SKODA,FABIA V/RS
SKODA,FABIA COMBI,SKODA,FABIA VRS
SKODA,FABIA COMBI,SKODA,FABIA-2
FORD,C-MAX,FORD,C MAX
FORD,C-MAX,FORD,C-MAX
FORD,C-MAX,FORD,C-MAX GTDI
FORD,C-MAX,FORD,C-MAX TDCI
FORD,C-MAX,FORD,C-MAX TITANIUM
FORD,C-MAX,FORD,C-MAX TITANIUM TDCI
FORD,C-MAX,FORD,C/MAX
CITROËN,C4 Cactus,CITROEN,C4 CACTUS
NISSAN,MICRA,NISSAN,MICRA
NISSAN,MICRA,NISSAN,MICRA ACENTA
NISSAN,MICRA,NISSAN,MICRA ACENTA CVT
NISSAN,MICRA,NISSAN,MICRA ACTIVE
NISSAN,MICRA,NISSAN,MICRA E
NISSAN,MICRA,NISSAN,MICRA INITIA
NISSAN,MICRA,NISSAN,MICRA KIIRO IG-T
NISSAN,MICRA,NISSAN,MICRA KIIRO IG-T CVT
NISSAN,MICRA,NISSAN,MICRA N-TEC DIG-T
NISSAN,MICRA,NISSAN,MICRA N-TEC IG-T
NISSAN,MICRA,NISSAN,MICRA N-TEC IG-T CVT
NISSAN,MICRA,NISSAN,MICRA RALLY CAR
NISSAN,MICRA,NISSAN,MICRA S
NISSAN,MICRA,NISSAN,MICRA SE
NISSAN,MICRA,NISSAN,MICRA SPIRITA
NISSAN,MICRA,NISSAN,MICRA VISIA
NISSAN,MICRA,NISSAN,MICRA VISIA + IG-T CVT
NISSAN,MICRA,NISSAN,MICRA VISIA IG-T
FIAT,PANDA,FIAT,PANDA
FIAT,PANDA,FIAT,PANDA 4+4
FIAT,PANDA,FIAT,PANDA 4X4
FIAT,PANDA,FIAT,PANDA ACTIVE
FIAT,PANDA,FIAT,PANDA ACTIVE ECO
FIAT,PANDA,FIAT,PANDA CITY CROSS MHEV
FIAT,PANDA,FIAT,PANDA CITY CROSS TWINAIR
FIAT,PANDA,FIAT,PANDA CITY LIFE MHEV
FIAT,PANDA,FIAT,PANDA CROSS TWINAIR 4X4
FIAT,PANDA,FIAT,PANDA DYNAMIC
FIAT,PANDA,FIAT,PANDA EASY MHEV
FIAT,PANDA,FIAT,PANDA GARMIN TWINAIR 4X4
FIAT,PANDA,FIAT,PANDA LOUNGE TWINAIR
FIAT,PANDA,FIAT,PANDA MHEV
FIAT,PANDA,FIAT,PANDA MUTIJET
FIAT,PANDA,FIAT,PANDA ONE
FIAT,PANDA,FIAT,PANDA RED MHEV
FIAT,PANDA,FIAT,PANDA SPORT MHEV
FIAT,PANDA,FIAT,PANDA TRUSSARDI
FIAT,PANDA,FIAT,PANDA TRUSSARDI MHEV
